file,track_index,track_name,channel,instrument,all_program_changes,notes_count,lowest_note,highest_note,duration_ticks,tempos,signatures,keys,format,resolution,total_tracks,total_duration_ticks
"H634.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",252,59,74,89280,"109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|3/4","",1,240,5,89280
"H634.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",232,46,64,89280,"109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|3/4","",1,240,5,89280
"H634.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",234,43,60,89280,"109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|3/4","",1,240,5,89280
"H608.mid",0,"",-1,,"",0,,,0,"85","4/4","",1,240,5,24960
"H608.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",102,65,77,24960,"85","4/4","",1,240,5,24960
"H608.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",107,60,74,24960,"85","4/4","",1,240,5,24960
"H608.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",105,55,65,24960,"85","4/4","",1,240,5,24960
"H608.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",98,48,60,24960,"85","4/4","",1,240,5,24960
"H44.mid",0,"",-1,,"",0,,,7776,"120|120|120|120|120","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,8121
"H44.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",67,62,76,8121,"120|120|120|120|120","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,8121
"H44.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",67,59,71,8121,"120|120|120|120|120","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,8121
"H44.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",62,55,64,8121,"120|120|120|120|120","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,8121
"H44.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",62,43,59,8121,"120|120|120|120|120","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,8121
"H185.mid",0,"",-1,,"",0,,,0,"120|120|120|120|120","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H185.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",80,62,76,12249,"120|120|120|120|120","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H185.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",93,58,69,12249,"120|120|120|120|120","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H185.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",85,52,64,12249,"120|120|120|120|120","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H185.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",80,43,60,12249,"120|120|120|120|120","4/4|4/4|4/4|4/4|4/4","",1,96,5,12249
"H191.mid",0,"",-1,,"",0,,,96,"80|80|80|80|80","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H191.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",65,60,75,4588,"80|80|80|80|80","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H191.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",63,58,67,4588,"80|80|80|80|80","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H191.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",63,53,63,4588,"80|80|80|80|80","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H191.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",63,46,62,4588,"80|80|80|80|80","1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4|1/4|3/4","",1,96,5,4588
"H50.mid",0,"",-1,,"",0,,,96,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H50.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",53,64,76,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H50.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",53,60,71,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H50.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",50,55,64,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H50.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",52,43,60,6201,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,6201
"H78.mid",0,"",-1,,"",0,,,11904,"140|140|140|140|140","1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4","",1,96,5,12451
"H78.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",52,62,76,12451,"140|140|140|140|140","1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4","",1,96,5,12451
"H78.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",59,59,67,12451,"140|140|140|140|140","1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4","",1,96,5,12451
"H78.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",57,52,59,12451,"140|140|140|140|140","1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4","",1,96,5,12451
"H78.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",54,42,55,12451,"140|140|140|140|140","1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|1/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4|2/4|3/4","",1,96,5,12451
"H344.mid",0,"",-1,,"",0,,,0,"107|107|107|107|107","4/4|4/4|4/4|4/4|4/4","",1,96,5,9177
"H344.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",66,60,76,9177,"107|107|107|107|107","4/4|4/4|4/4|4/4|4/4","",1,96,5,9177
"H344.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",66,59,69,9177,"107|107|107|107|107","4/4|4/4|4/4|4/4|4/4","",1,96,5,9177
"H344.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",68,48,64,9177,"107|107|107|107|107","4/4|4/4|4/4|4/4|4/4","",1,96,5,9177
"H344.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",70,43,60,9177,"107|107|107|107|107","4/4|4/4|4/4|4/4|4/4","",1,96,5,9177
"H422.mid",0,"",-1,,"",0,,,0,"89","4/4","",1,240,5,19104
"H422.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",77,64,77,19104,"89","4/4","",1,240,5,19104
"H422.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",68,60,75,19104,"89","4/4","",1,240,5,19104
"H422.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",67,53,65,19104,"89","4/4","",1,240,5,19104
"H422.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",65,45,54,19104,"89","4/4","",1,240,5,19104
"H436.mid",0,"",-1,,"",0,,,5760,"115|115|115|115|115","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6124
"H436.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",62,60,77,6124,"115|115|115|115|115","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6124
"H436.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",62,60,74,6124,"115|115|115|115|115","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6124
"H436.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",55,48,65,6124,"115|115|115|115|115","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6124
"H436.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",52,46,58,6124,"115|115|115|115|115","4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4|4/4|8/4","",1,96,5,6124
"H350.mid",0,"",-1,,"",0,,,5184,"89|89|89|89|89","2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4","",1,96,5,5529
"H350.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",58,62,76,5529,"89|89|89|89|89","2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4","",1,96,5,5529
"H350.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",56,59,69,5529,"89|89|89|89|89","2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4","",1,96,5,5529
"H350.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",56,54,64,5529,"89|89|89|89|89","2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4","",1,96,5,5529
"H350.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",53,43,60,5529,"89|89|89|89|89","2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4|2/4|4/4|6/4","",1,96,5,5529
"H378.mid",0,"",-1,,"",0,,,240,"80","1/4|4/4","",1,240,5,15288
"H378.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",54,60,76,15288,"80","1/4|4/4","",1,240,5,15288
"H378.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",56,59,67,15288,"80","1/4|4/4","",1,240,5,15288
"H378.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",53,50,62,15288,"80","1/4|4/4","",1,240,5,15288
"H378.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",53,43,57,15288,"80","1/4|4/4","",1,240,5,15288
"H387.mid",0,"",-1,,"",0,,,240,"80","1/4|4/4","",1,240,5,15504
"H387.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",78,62,77,15504,"80","1/4|4/4","",1,240,5,15504
"H387.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",77,58,70,15504,"80","1/4|4/4","",1,240,5,15504
"H387.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",78,53,63,15504,"80","1/4|4/4","",1,240,5,15504
"H387.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",78,44,58,15504,"80","1/4|4/4","",1,240,5,15504
"H393.mid",0,"",-1,,"",0,,,0,"69","3/4","",1,240,5,7128
"H393.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",39,62,76,7128,"69","3/4","",1,240,5,7128
"H393.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",39,59,67,7128,"69","3/4","",1,240,5,7128
"H393.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",36,55,60,7128,"69","3/4","",1,240,5,7128
"H393.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",36,43,60,7128,"69","3/4","",1,240,5,7128
"H392.mid",0,"",-1,,"",0,,,8640,"100|100|100|100|100","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,9110
"H392.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",117,64,76,9110,"100|100|100|100|100","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,9110
"H392.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",116,59,73,9110,"100|100|100|100|100","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,9110
"H392.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",109,52,64,9110,"100|100|100|100|100","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,9110
"H392.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",111,45,59,9110,"100|100|100|100|100","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,9110
"H386.mid",0,"",-1,,"",0,,,5952,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6297
"H386.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",57,62,74,6297,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6297
"H386.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",59,59,67,6297,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6297
"H386.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",57,50,64,6297,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6297
"H386.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",59,43,59,6297,"100|100|100|100|100","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,6297
"H379.mid",0,"",-1,,"",0,,,5760,"100|100|100|100|100","4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4","",1,96,5,6177
"H379.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",73,62,76,6177,"100|100|100|100|100","4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4","",1,96,5,6177
"H379.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",72,59,71,6177,"100|100|100|100|100","4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4","",1,96,5,6177
"H379.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",66,50,64,6177,"100|100|100|100|100","4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4","",1,96,5,6177
"H379.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",68,43,60,6177,"100|100|100|100|100","4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4|4/4|3/4","",1,96,5,6177
"H437.mid",0,"",-1,,"",0,,,480,"64","2/4|4/4","",1,240,5,11904
"H437.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",64,63,77,11904,"64","2/4|4/4","",1,240,5,11904
"H437.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",65,60,70,11904,"64","2/4|4/4","",1,240,5,11904
"H437.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",63,53,65,11904,"64","2/4|4/4","",1,240,5,11904
"H437.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",63,44,61,11904,"64","2/4|4/4","",1,240,5,11904
"H351.mid",0,"",-1,,"",0,,,3840,"52|52|52|52|52","2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4","",1,96,5,3926
"H351.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",63,64,76,3926,"52|52|52|52|52","2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4","",1,96,5,3926
"H351.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",63,61,71,3926,"52|52|52|52|52","2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4","",1,96,5,3926
"H351.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",53,52,66,3926,"52|52|52|52|52","2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4","",1,96,5,3926
"H351.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",54,45,61,3926,"52|52|52|52|52","2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4|2/4|1/4","",1,96,5,3926
"H345.mid",0,"",-1,,"",0,,,0,"108|108|108|108|108","3/4|3/4|3/4|3/4|3/4","",1,96,5,6912
"H345.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",63,58,77,6912,"108|108|108|108|108","3/4|3/4|3/4|3/4|3/4","",1,96,5,6912
"H345.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",65,58,70,6912,"108|108|108|108|108","3/4|3/4|3/4|3/4|3/4","",1,96,5,6912
"H345.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",63,46,63,6912,"108|108|108|108|108","3/4|3/4|3/4|3/4|3/4","",1,96,5,6912
"H345.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",63,44,58,6912,"108|108|108|108|108","3/4|3/4|3/4|3/4|3/4","",1,96,5,6912
"H423.mid",0,"",-1,,"",0,,,768,"109|109|109|109|109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,5337
"H423.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",30,63,73,5337,"109|109|109|109|109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,5337
"H423.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",32,60,68,5337,"109|109|109|109|109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,5337
"H423.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",32,55,65,5337,"109|109|109|109|109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,5337
"H423.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",30,44,56,5337,"109|109|109|109|109","4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4|4/4|6/4","",1,96,5,5337
"H79.mid",0,"",-1,,"",0,,,8736,"107|107|107|107|107","1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4","",1,96,5,9081
"H79.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",55,60,77,9081,"107|107|107|107|107","1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4","",1,96,5,9081
"H79.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",59,57,72,9081,"107|107|107|107|107","1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4","",1,96,5,9081
"H79.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",56,50,65,9081,"107|107|107|107|107","1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4","",1,96,5,9081
"H79.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",59,43,62,9081,"107|107|107|107|107","1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4|1/4|3/4|4/4","",1,96,5,9081
"H51.mid",0,"",-1,,"",0,,,96,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,7737
"H51.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",61,62,75,7737,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,7737
"H51.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",58,58,67,7737,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,7737
"H51.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",59,53,63,7737,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,7737
"H51.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",57,46,60,7737,"100|100|100|100|100","1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4|1/4|4/4","",1,96,5,7737
"H190.mid",0,"",-1,,"",0,,,0,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,5548
"H190.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",41,64,77,5548,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,5548
"H190.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",37,60,69,5548,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,5548
"H190.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",37,55,62,5548,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,5548
"H190.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",37,45,58,5548,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,5548
"H184.mid",0,"",-1,,"",0,,,0,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H184.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",50,63,75,7641,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H184.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",50,58,66,7641,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H184.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",50,53,60,7641,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H184.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",50,44,56,7641,"100|100|100|100|100","4/4|4/4|4/4|4/4|4/4","",1,96,5,7641
"H45.mid",0,"",-1,,"",0,,,6624,"107|107|107|107|107","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,6969
"H45.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",65,63,77,6969,"107|107|107|107|107","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,6969
"H45.mid",2,"Alto",1,Acoustic Grand Piano,"Acoustic Grand Piano",65,60,72,6969,"107|107|107|107|107","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,6969
"H45.mid",3,"T�nor",2,Acoustic Grand Piano,"Acoustic Grand Piano",63,51,65,6969,"107|107|107|107|107","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,6969
"H45.mid",4,"Basse",3,Acoustic Grand Piano,"Acoustic Grand Piano",63,44,56,6969,"107|107|107|107|107","3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4|3/4|6/4","",1,96,5,6969
"H609.mid",0,"",-1,,"",0,,,7488,"104|104|104|104|104","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,8064
"H609.mid",1,"Soprano",0,Acoustic Grand Piano,"Acoustic Grand Piano",94,62,79,8064,"104|104|104|104|104","6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4|6/4|1/4","",1,96,5,8064
